shot_id,timestamp,x,y,z,vx,vy,vz
488,0.55,4.385734852391132,4.154225338176359,-1.122314443077614,6.68236690946352,1.2077921073236313,2.5300425309404244
488,0.6,4.719853197864308,4.202352443542541,-0.995812316530593,6.68236690946352,0.7172921073236322,2.5300425309404244
488,0.65,5.053971543337484,4.225954548908723,-0.8693101899835716,6.68236690946352,0.22679210732363142,2.5300425309404244
488,0.7,5.38808988881066,4.225031654274904,-0.7428080634365506,6.68236690946352,-0.26370789267636763,2.5300425309404244
488,0.75,5.722208234283836,4.199583759641085,-0.6163059368895292,6.68236690946352,-0.7542078926763676,2.5300425309404244
488,0.8,6.056326579757012,4.149610865007267,-0.489803810342508,6.68236690946352,-1.2447078926763684,2.5300425309404244
488,0.85,6.390444925230187,4.07511297037345,-0.3633016837954868,6.68236690946352,-1.7352078926763674,2.5300425309404244
488,0.9,6.724563270703364,3.9760900757396307,-0.23679955724846558,6.68236690946352,-2.2257078926763683,2.5300425309404244
488,0.95,7.058681616176539,3.852542181105812,-0.11029743070144438,6.68236690946352,-2.7162078926763673,2.5300425309404244
488,1.0,7.3927999616497155,3.7044692864719933,0.016204695845576822,-4.009420145678112,-4.527366314141094,1.2650212654702122
488,1.05,-3.499458100775822,2.1451800493002136,-1.1855655063511248,-4.009420145678112,-5.017866314141095,1.2650212654702122
488,1.1,-3.6999291080597274,1.8820242335931576,-1.122314443077614,-4.009420145678112,-5.508366314141096,1.2650212654702122
488,1.15,-3.900400115343632,1.5943434178861047,-1.0590633798041036,-4.009420145678112,-5.998866314141093,1.2650212654702122
488,1.2,-4.100871122627538,1.2821376021790485,-0.995812316530593,-4.009420145678112,-6.489366314141094,1.2650212654702122
488,1.25,-4.301342129911444,0.9454067864719935,-0.9325612532570824,-4.009420145678112,-6.979866314141095,1.2650212654702122
488,1.3,-4.50181313719535,0.5841509707649397,-0.8693101899835716,-4.009420145678112,-7.470366314141096,1.2650212654702122
488,1.35,-4.702284144479256,0.19837015505788358,-0.806059126710061,-4.009420145678112,-7.960866314141095,1.2650212654702122
489,0.0,2.936817266295307,1.8363932266623786,5.620939720262029,3.9983067545530786,5.583625230932925,-5.092524512709929
489,0.05,3.1367326040229613,2.103311988209025,5.3663134946265325,3.9983067545530786,5.093125230932925,-5.092524512709929
489,0.1,3.336647941750615,2.345705749755671,5.1116872689910355,3.9983067545530786,4.602625230932925,-5.092524512709929
489,0.15,3.536563279478269,2.5635745113023174,4.8570610433555395,3.9983067545530786,4.112125230932925,-5.092524512709929
489,0.2,3.736478617205923,2.7569182728489636,4.6024348177200425,3.9983067545530786,3.6216252309329247,-5.092524512709929
489,0.25,3.936393954933577,2.9257370343956097,4.347808592084546,3.9983067545530786,3.1311252309329247,-5.092524512709929
489,0.3,4.136309292661231,3.0700307959422557,4.09318236644905,3.9983067545530786,2.640625230932925,-5.092524512709929
489,0.35,4.336224630388885,3.189799557488902,3.8385561408135533,3.9983067545530786,2.150125230932925,-5.092524512709929
